foid,flid,oid,height,width,ocr
10186,714,100,82.128875732422,93.016082763672,
10187,714,101,48.491394042969,48.496139526367,
10188,714,102,145.65835571289,63.529663085938,
10189,714,102,118.90368652344,68.627593994141,
10190,714,103,138.17022705078,100.69384765625,
10191,714,103,222.13098144531,84.495002746582,
10192,714,114,65.984298706055,114.42642211914,
10193,714,114,45.523162841797,158.95831298828,
10194,714,100,81.273559570312,91.259826660156,
10195,714,101,54.644317626953,43.965385437012,
10196,714,102,91.594573974609,82.904113769531,
10197,714,103,185.16253662109,73.405609130859,
10198,714,114,61.194107055664,108.40934753418,
10199,714,114,42.668670654297,170.05285644531,
10200,714,100,77.300170898438,97.638031005859,
10201,714,101,57.293487548828,49.615623474121,
10202,714,101,38.727233886719,43.490837097168,
10203,714,102,132.23004150391,63.159393310547,
10204,714,103,186.85955810547,63.353672027588,
10205,714,114,64.186798095703,116.54861450195,
10206,714,101,53.623779296875,52.470001220703,
10207,714,101,44.922882080078,44.008277893066,
10208,714,101,58.382110595703,50.760478973389,
10209,714,101,45.003234863281,49.641304016113,
10210,714,101,50.174957275391,39.21516418457,
10211,714,124,81.281158447266,267.97305297852,
10212,715,109,185.33728027344,357.94619750977,
10213,715,118,137.75888061523,200.50862121582,
10214,715,109,252.20709228516,334.62231445312,
10215,715,118,143.73590087891,266.90768432617,
10216,715,109,244.07421875,244.98361206055,
10217,715,118,156.00735473633,256.61898803711,
10218,715,109,272.33526611328,254.61614990234,
10219,715,109,295.90451049805,281.01443481445,
10220,715,109,77.668090820312,121.81567382812,
10221,715,118,138.86668395996,274.99642944336,
10222,715,123,47.796630859375,31.472198486328,
10223,715,100,38.142425537109,104.10583496094,
10224,715,106,98.186096191406,79.232894897461,
10225,715,109,204.06890869141,248.12677001953,
10226,715,110,168.29934692383,178.17700195312,
10227,715,109,305.41494750977,257.65963745117,
10228,715,110,108.72280883789,170.38565063477,
10229,715,109,346.06042480469,237.91662597656,
10230,715,109,312.70959472656,249.0202331543,
10231,715,110,128.98849487305,179.59173583984,
10232,715,109,304.83386230469,234.05383300781,
10233,715,109,318.88446044922,248.46481323242,
10234,715,109,307.27069091797,257.90155029297,
10235,715,105,236.21083068848,50.648128509521,
10236,715,109,296.82070922852,229.51718139648,
10237,715,109,288.99731445312,231.68588256836,
10238,715,110,98.510162353516,142.22276306152,
10239,715,110,93.845336914062,150.26290893555,
10240,715,105,239.73852539062,57.028869628906,
10241,715,109,312.72695922852,225.98770141602,
10242,716,124,167.90435791016,181.7345123291,
10243,716,124,204.21890258789,286.93029785156,
10244,716,124,211.63494873047,275.77032470703,
10245,716,124,73.892974853516,283.33190917969,
10246,716,124,177.88052368164,241.40859985352,
10247,716,103,160.53598022461,166.54817199707,
10248,716,124,189.65692138672,236.96200561523,
10249,716,113,93.643753051758,192.29916381836,
10250,716,124,168.69995117188,238.33364868164,
10251,716,124,76.984558105469,227.75180053711,
10252,716,124,107.8981628418,148.73297119141,
10253,716,101,87.333068847656,74.328010559082,
10254,716,124,109.96952819824,140.06353759766,
10255,716,101,82.495422363281,74.933067321777,
10256,716,101,40.100738525391,47.656295776367,
10257,716,113,57.677429199219,169.47930908203,
10258,716,124,103.36032104492,135.07315063477,
10259,716,101,82.863525390625,69.089248657227,
10260,716,113,90.828186035156,205.3050994873,
10261,716,124,104.53315734863,146.98289489746,
10262,717,101,62.544128417969,42.440612792969,
10263,717,101,36.744201660156,47.960556030273,
10264,717,101,49.978042602539,49.055374145508,
10265,717,109,91.796630859375,94.929840087891,
10266,717,100,43.342315673828,81.593597412109,
10267,717,101,64.669067382812,43.912170410156,
10268,717,101,50.570343017578,47.207214355469,
10269,717,101,60.195037841797,42.362014770508,
10270,717,100,94.0771484375,191.91204833984,
10271,717,102,170.50961303711,92.673217773438,
10272,717,114,68.693420410156,164.53625488281,
10273,717,100,86.373443603516,184.61538696289,
10274,717,102,158.84716796875,90.963684082031,
10275,717,114,69.505447387695,177.95013427734,
10276,717,117,48.059753417969,36.172973632812,
10277,717,100,61.780487060547,187.97204589844,
10278,717,102,154.62962341309,89.297454833984,
10279,717,114,77.693603515625,164.74609375,
10280,717,101,65.260833740234,46.544097900391,
10281,717,101,61.307342529297,13.741057395935,
10282,717,102,150.35250854492,79.225036621094,
10283,717,102,95.163909912109,55.127227783203,
10284,717,114,79.605743408203,174.70538330078,
10285,717,100,68.108551025391,167.28985595703,
10286,717,102,169.64114379883,72.848358154297,
10287,717,114,68.761215209961,162.04196166992,
10288,717,100,76.19352722168,178.18258666992,
10289,717,102,96.105316162109,106.04183959961,
10290,717,114,73.836212158203,166.43920898438,
10291,718,100,66.403747558594,155.66815185547,
10292,718,102,174.03244018555,91.016159057617,
10293,718,100,76.091247558594,150.96719360352,
10294,718,100,74.166656494141,144.63537597656,
10295,718,114,84.840789794922,160.55715942383,
10296,718,100,75.200500488281,152.20785522461,
10297,718,102,182.74432373047,91.495422363281,
10298,718,102,247.21353149414,103.13748168945,
10299,718,102,246.15855407715,117.63586425781,
10300,718,102,112.89138793945,76.808502197266,
10301,718,102,170.33004760742,100.49908447266,
10302,718,102,195.43823242188,84.975677490234,
10303,718,102,257.93322753906,92.523712158203,
10304,718,102,90.877655029297,107.90139770508,
10305,718,102,258.10354614258,86.981018066406,
10306,718,100,39.269073486328,78.154052734375,
10307,718,102,275.88037109375,88.1904296875,
10308,718,103,171.68124389648,104.79541015625,
10309,718,103,111.96633911133,86.550689697266,
10310,718,118,84.77392578125,187.33586120605,
10311,718,100,41.469116210938,73.590393066406,
10312,718,102,237.52558898926,83.490112304688,
10313,718,103,149.44277954102,85.493003845215,
10314,718,118,83.418670654297,200.19361877441,
10315,719,113,58.162536621094,272.05197143555,
10316,719,124,100.95794677734,166.21621704102,
10317,719,125,166.72915649414,64.756156921387,
10318,719,112,47.800521850586,266.90856933594,
10319,719,115,42.843353271484,133.84231567383,
10320,719,124,99.442779541016,151.48382568359,
10321,719,125,122.61059570312,77.881256103516,
10322,719,112,44.567443847656,262.93121337891,
10323,719,124,93.681289672852,152.74404907227,
10324,719,125,142.81826782227,75.602737426758,
10325,719,112,44.178985595703,275.17492675781,
10326,719,115,47.126068115234,129.74893188477,
10327,719,124,113.99911499023,170.94364929199,
10328,719,125,118.57504272461,64.299240112305,
10329,719,115,44.055541992188,125.95837402344,
10330,719,124,78.626770019531,255.8634185791,
10331,719,125,116.86782836914,76.610092163086,
10332,719,115,48.064971923828,127.77786254883,
10333,719,124,155.39859008789,225.34693908691,
10334,719,115,51.150115966797,142.36306762695,
10335,719,124,160.76623535156,226.31921386719,
10336,719,115,41.916900634766,132.4651184082,
10337,719,124,147.77322387695,237.09228515625,
10338,719,115,40.856292724609,120.70504760742,
10339,719,124,54.236694335938,248.56225585938,
10340,719,125,116.69702148438,68.987274169922,
10341,719,112,43.977691650391,275.20239257812,
10342,719,115,47.739685058594,130.2903137207,
10343,719,124,109.90002441406,167.48118591309,
10344,719,125,128.29925537109,68.702270507812,
10345,719,104,121.41748046875,64.245498657227,
10346,719,112,36.317764282227,278.72082519531,
10347,719,115,45.129577636719,115.79452514648,
10348,719,124,111.95040893555,160.32601928711,
10349,719,125,120.06002807617,72.97541809082,
10350,720,101,88.968353271484,22.759569168091,
10351,720,102,136.18505859375,49.505279541016,
10352,720,118,88.467407226562,260.13140869141,
10353,720,100,33.831085205078,80.059173583984,
10354,720,118,88.974700927734,259.15084838867,
10355,720,100,35.948455810547,86.152770996094,
10356,720,109,79.076690673828,132.44012451172,
10357,720,118,87.604476928711,274.68243408203,
10358,720,100,35.362579345703,81.325256347656,
10359,720,109,84.607391357422,87.835113525391,
10360,720,109,149.98962402344,122.76992797852,
10361,720,118,104.34182739258,296.80267333984,
10362,720,100,37.37939453125,84.410095214844,
10363,720,109,146.04858398438,118.25277709961,
10364,720,109,77.66455078125,88.408111572266,
10365,720,118,97.388977050781,278.29028320312,
10366,720,109,83.936798095703,129.71319580078,
10367,720,118,85.188034057617,268.75695800781,
10368,720,102,72.787841796875,100.32217407227,
10369,720,118,97.281341552734,324.33068847656,
10370,720,101,85.594787597656,32.11351776123,
10371,721,104,163.09307861328,97.904075622559,
10372,721,112,34.484634399414,177.08776855469,
10373,721,113,75.480163574219,402.35693359375,
10374,721,113,71.973968505859,373.20492553711,
10375,721,104,175.4089050293,109.94687652588,
10376,721,113,68.086639404297,405.32971191406,
10377,721,113,62.263854980469,422.40832519531,
10378,721,104,190.29963684082,116.00196838379,
10379,721,113,77.317749023438,406.87380981445,
10380,721,115,92.751586914062,149.60182189941,
10381,721,104,140.56518554688,125.2707901001,
10382,721,113,75.001556396484,391.41534423828,
10383,721,115,87.72021484375,143.60972595215,
10384,721,116,28.973602294922,86.556610107422,
10385,721,104,130.77029418945,123.60748291016,
10386,721,113,93.21728515625,395.31698608398,
10387,721,115,87.298370361328,145.10931396484,
10388,721,116,33.828399658203,95.587615966797,
10389,721,100,37.787017822266,69.784912109375,
10390,721,104,109.80038452148,109.49658203125,
10391,721,112,37.279479980469,203.0467376709,
10392,721,113,78.567428588867,416.72686767578,
10393,721,115,86.798690795898,148.3443145752,
10394,721,116,68.476745605469,98.287109375,
10395,721,116,101.27990722656,73.513610839844,
10396,721,104,174.03985595703,116.54103851318,
10397,721,113,67.772964477539,439.64819335938,
10398,721,115,91.531951904297,159.11372375488,
10399,721,104,204.21078491211,124.86391448975,
10400,721,113,76.508361816406,476.37649536133,
10401,721,113,73.462951660156,444.76010131836,
10402,721,104,175.20411682129,112.58806610107,
10403,721,112,25.273742675781,193.42338562012,
10404,721,113,97.274383544922,454.3180847168,
10405,721,104,164.08264160156,129.52529907227,
10406,721,112,32.268585205078,203.6205291748,
10407,721,113,81.694549560547,480.54959106445,
10408,722,113,222.15390014648,576.00805664062,
10409,722,112,198.69696044922,551.36328125,
10410,722,113,210.17486572266,636.51586914062,
10411,722,115,79.217742919922,120.41470336914,
10412,722,124,136.30142211914,43.169326782227,
10413,722,112,142.68121337891,551.88098144531,
10414,722,115,122.61151123047,130.38824462891,
10415,722,124,125.76818847656,36.41291809082,
10416,722,100,73.922576904297,100.04275512695,
10417,722,100,104.37731933594,68.877227783203,
10418,722,104,260.26370239258,135.00105285645,
10419,722,112,133.32073974609,573.53356933594,
10420,722,115,67.204956054688,103.19104003906,
10421,722,125,96.268524169922,57.839965820312,
10422,722,100,52.869323730469,102.56289672852,
10423,722,104,261.49423217773,138.24382019043,
10424,722,112,141.59341430664,502.71752929688,
10425,722,113,139.0481262207,516.78179931641,
10426,722,114,92.671630859375,89.874725341797,
10427,722,125,92.615600585938,53.050903320312,
10428,722,100,49.995758056641,113.69943237305,
10429,722,104,174.69827270508,142.82864379883,
10430,722,112,113.94061279297,514.36547851562,
10431,722,114,70.86669921875,103.10238647461,
10432,722,124,115.6852722168,66.361923217773,
10433,722,125,103.09805297852,53.907592773438,
10434,722,100,54.143035888672,110.28665161133,
10435,722,104,188.62274169922,151.29452514648,
10436,722,112,116.04931640625,550.81549072266,
10437,722,124,105.23071289062,58.306564331055,
10438,722,125,91.412628173828,48.325805664062,
10439,722,100,52.809555053711,95.906707763672,
10440,722,104,242.53884887695,135.66421508789,
10441,722,104,201.78463745117,91.544860839844,
10442,722,112,54.247924804688,482.25860595703,
10443,722,113,66.153747558594,457.02709960938,
10444,722,114,85.500457763672,92.087692260742,
10445,722,115,109.52340698242,138.00045776367,
10446,722,125,75.854522705078,48.10823059082,
10447,722,100,56.615631103516,105.10159301758,
10448,722,104,158.6555480957,130.05410766602,
10449,722,112,108.35412597656,558.88775634766,
10450,722,115,101.16563415527,124.64144897461,
10451,722,124,131.46258544922,70.603118896484,
10452,722,125,73.971862792969,53.838882446289,
10453,722,112,117.36764526367,548.34399414062,
10454,722,124,132.99514770508,64.833435058594,
10455,723,100,31.023376464844,76.332122802734,
10456,723,104,204.6946105957,131.15954589844,
10457,723,113,53.054840087891,340.50799560547,
10458,723,113,80.363464355469,415.54434204102,
10459,723,117,96.8134765625,85.780609130859,
10460,723,104,239.34060668945,156.55046081543,
10461,723,104,193.97314453125,123.84568023682,
10462,723,113,79.713562011719,371.23565673828,
10463,723,113,42.299057006836,309.57806396484,
10464,723,117,71.283874511719,95.18473815918,
10465,723,104,249.3649597168,157.15467834473,
10466,723,104,199.77114868164,115.72138977051,
10467,723,113,79.602905273438,373.07327270508,
10468,723,113,68.395568847656,408.17236328125,
10469,723,113,45.083129882812,304.61114501953,
10470,723,117,73.827056884766,96.565734863281,
10471,723,117,105.70883178711,77.435211181641,
10472,723,100,32.755584716797,83.753723144531,
10473,723,104,206.12832641602,161.29739379883,
10474,723,104,268.16040039062,160.48371887207,
10475,723,113,44.273834228516,293.99224853516,
10476,723,113,83.025390625,411.04327392578,
10477,723,113,87.872955322266,389.60189819336,
10478,723,113,43.036804199219,315.10223388672,
10479,723,100,31.017211914062,76.142913818359,
10480,723,104,187.96188354492,121.80769348145,
10481,723,104,229.50845336914,158.02879333496,
10482,723,112,37.445922851562,221.32563781738,
10483,723,113,47.596527099609,303.5866394043,
10484,723,113,75.970825195312,386.98010253906,
10485,723,113,84.952331542969,382.15026855469,
10486,723,113,44.210021972656,314.3664855957,
10487,723,100,32.200531005859,75.573028564453,
10488,723,104,230.01049804688,147.93347167969,
10489,723,104,182.98178100586,115.54713439941,
10490,723,113,45.707916259766,319.40026855469,
10491,723,113,82.031402587891,399.26531982422,
10492,723,113,43.801300048828,305.20950317383,
10493,723,100,29.888854980469,76.080749511719,
10494,723,104,220.28063964844,145.55578613281,
10495,723,104,180.05606079102,118.95394134521,
10496,723,112,36.460174560547,230.82150268555,
10497,723,113,47.632720947266,311.69345092773,
10498,723,113,44.783660888672,302.52462768555,
10499,723,117,24.701690673828,94.965194702148,
10500,723,100,30.003005981445,78.161682128906,
10501,723,104,210.06063842773,140.93522644043,
10502,723,104,165.68618774414,114.75517272949,
10503,723,113,53.542083740234,309.59259033203,
10504,723,113,86.401763916016,403.45220947266,
10505,723,113,40.851928710938,303.63650512695,
10506,723,100,29.121276855469,77.513458251953,
10507,723,104,214.91036987305,145.17807006836,
10508,723,104,164.93353271484,118.71583557129,
10509,723,113,48.057983398438,320.51190185547,
10510,723,113,80.917358398438,379.95367431641,
10511,723,113,41.23095703125,321.14828491211,
10512,723,100,33.867126464844,81.560302734375,
10513,723,104,184.64343261719,113.9423828125,
10514,723,104,219.36737060547,149.80438232422,
10515,723,113,52.711578369141,325.53625488281,
10516,723,113,79.676208496094,391.85498046875,
10517,723,113,44.229431152344,301.78820800781,
10518,723,117,99.863067626953,75.858596801758,
10519,723,117,74.219696044922,102.15901947021,
10520,724,104,226.47047424316,167.60111999512,
10521,724,113,144.20385742188,568.40661621094,
10522,724,115,30.634002685547,76.33203125,
10523,724,125,60.873748779297,29.476089477539,
10524,724,124,114.59387207031,41.135391235352,
10525,724,125,36.062255859375,36.426803588867,
10526,724,124,100.64202880859,30.859466552734,
10527,724,112,136.03985595703,517.47229003906,
10528,724,117,42.263580322266,54.141983032227,
10529,724,104,126.57479858398,133.22746276855,
10530,724,112,145.2004699707,531.3876953125,
10531,724,117,37.333679199219,57.602401733398,
10532,724,124,147.54162597656,75.174423217773,
10533,724,100,32.253326416016,69.287475585938,
10534,724,104,166.51159667969,152.73042297363,
10535,724,112,148.11117553711,526.19067382812,
10536,724,115,30.374877929688,82.649810791016,
10537,724,117,43.997100830078,57.526123046875,
10538,724,125,61.155822753906,26.723541259766,
10539,724,104,241.1962890625,156.07116699219,
10540,724,112,151.74069213867,528.15594482422,
10541,724,115,34.542144775391,62.645721435547,
10542,724,117,40.833450317383,54.253829956055,
10543,724,112,131.48748779297,486.29058837891,
10544,724,113,121.97128295898,536.24639892578,
10545,724,117,35.14111328125,58.710601806641,
10546,724,104,194.5393371582,183.88833618164,
10547,724,112,113.88897705078,573.05743408203,
10548,724,115,37.090850830078,77.401092529297,
10549,725,100,42.158142089844,92.720428466797,
10550,725,104,172.77899169922,114.80125427246,
10551,725,112,100.85473632812,615.240234375,
10552,725,112,136.3151550293,564.80914306641,
10553,725,113,129.99755859375,570.04364013672,
10554,725,100,40.754638671875,82.244384765625,
10555,725,104,189.93673706055,170.16751098633,
10556,725,112,123.61328125,559.17535400391,
10557,725,113,117.08053588867,545.00622558594,
10558,725,100,37.213714599609,90.337097167969,
10559,725,104,163.30221557617,108.38497161865,
10560,725,113,92.625335693359,516.89337158203,
10561,725,100,41.915435791016,90.850219726562,
10562,725,104,197.10134887695,159.66212463379,
10563,725,113,115.71170043945,541.72802734375,
10564,725,113,101.37350463867,502.65606689453,
10565,725,104,124.53091430664,130.58999633789,
10566,725,104,145.50927734375,117.10487365723,
10567,725,113,133.54721069336,551.31188964844,
10568,725,100,37.491485595703,93.925811767578,
10569,725,104,215.15081787109,148.90972900391,
10570,725,104,179.2682800293,125.82110595703,
10571,725,113,100.86975097656,520.52807617188,
10572,725,100,37.438323974609,83.995086669922,
10573,725,104,219.60189819336,153.56748962402,
10574,725,104,163.91540527344,124.79635620117,
10575,725,113,55.17236328125,496.24682617188,
10576,725,113,36.978576660156,560.03900146484,
10577,726,104,190.59399414062,91.867050170898,
10578,726,112,75.136322021484,293.0305480957,
10579,726,112,59.501617431641,276.77645874023,
10580,726,104,178.04843139648,108.33653259277,
10581,726,112,56.810852050781,273.38708496094,
10582,726,112,79.488494873047,287.84014892578,
10583,726,112,102.68463134766,520.44580078125,
10584,726,104,190.16876220703,116.80088806152,
10585,726,112,176.41641235352,545.76116943359,
10586,726,112,58.884643554688,258.60153198242,
10587,726,112,38.323211669922,268.77502441406,
10588,726,104,198.01861572266,124.28125,
10589,726,112,143.71600341797,544.38226318359,
10590,726,112,59.864669799805,268.70501708984,
10591,726,112,71.75537109375,267.78948974609,
10592,726,104,196.93238830566,122.40368652344,
10593,726,112,58.078765869141,268.04748535156,
10594,726,112,70.151153564453,283.13589477539,
10595,726,112,103.66058349609,538.13555908203,
10596,726,104,193.82458496094,124.21471405029,
10597,726,112,60.012451171875,285.45428466797,
10598,726,112,65.103088378906,280.28109741211,
10599,726,104,187.53317260742,114.50160980225,
10600,726,112,77.868957519531,317.77374267578,
10601,726,112,60.161712646484,297.73260498047,
10602,726,115,31.553512573242,43.626815795898,
10603,726,125,45.732711791992,29.316452026367,
10604,726,104,176.40029907227,119.344581604,
10605,726,112,72.800842285156,315.330078125,
10606,726,112,83.338104248047,340.14590454102,
10607,726,125,49.160690307617,25.93717956543,
10608,726,104,197.26165771484,132.49417114258,
10609,726,112,80.898834228516,314.21612548828,
10610,726,112,71.876281738281,323.65362548828,
10611,726,125,45.312957763672,27.086837768555,
10612,726,104,190.52383422852,116.39569854736,
10613,726,112,81.838470458984,317.0849609375,
10614,726,112,80.436614990234,347.82116699219,
10615,726,115,33.078643798828,48.666046142578,
10616,726,125,51.309326171875,25.496475219727,
10617,726,104,214.72232055664,140.32357788086,
10618,726,112,86.449615478516,337.02996826172,
10619,726,112,64.199951171875,323.25512695312,
10620,726,112,47.214721679688,249.41781616211,
10621,726,115,33.79084777832,49.638305664062,
10622,726,125,49.731567382812,26.494140625,
10623,727,112,82.924560546875,344.84637451172,
10624,727,100,101.57891845703,105.01571655273,
10625,727,104,214.75427246094,110.75244140625,
10626,727,112,60.532501220703,362.2858581543,
10627,727,112,83.520690917969,327.17562866211,
10628,727,100,112.81753540039,104.54940795898,
10629,727,104,207.13803100586,114.41269683838,
10630,727,112,49.039703369141,268.71173095703,
10631,727,112,57.165222167969,360.83947753906,
10632,727,112,92.330230712891,350.77435302734,
10633,727,104,209.96783447266,102.28569793701,
10634,727,112,65.496551513672,358.82159423828,
10635,727,112,51.885772705078,283.46807861328,
10636,727,124,55.040649414062,26.798812866211,
10637,727,125,50.643905639648,30.347229003906,
10638,727,100,113.76698303223,103.44918823242,
10639,727,104,210.10247802734,109.55713653564,
10640,727,112,47.994598388672,285.74822998047,
10641,727,112,80.925201416016,377.86752319336,
10642,727,112,94.014129638672,344.67022705078,
10643,727,125,50.060974121094,29.006912231445,
10644,727,100,112.0173034668,100.77725219727,
10645,727,104,195.18057250977,111.29837036133,
10646,727,112,51.544158935547,312.44293212891,
10647,727,112,87.743515014648,358.04257202148,
10648,727,112,49.031707763672,283.68255615234,
10649,727,125,54.973266601562,28.063873291016,
10650,727,100,110.79827880859,106.08822631836,
10651,727,104,198.7763671875,110.33388519287,
10652,727,112,52.793670654297,304.76483154297,
10653,727,112,86.682571411133,384.49032592773,
10654,727,125,51.386627197266,28.689834594727,
10655,727,100,115.08239746094,110.41055297852,
10656,727,104,209.02267456055,116.9988861084,
10657,727,112,87.949096679688,395.09149169922,
10658,727,112,51.046936035156,299.82312011719,
10659,727,112,44.708404541016,291.53991699219,
10660,727,112,94.307891845703,403.2405090332,
10661,727,125,49.936340332031,27.9658203125,
10662,727,104,199.04861450195,122.956199646,
10663,727,112,48.751342773438,310.24615478516,
10664,727,112,56.300750732422,326.76110839844,
10665,727,112,93.131164550781,399.96759033203,
10666,727,112,91.188354492188,398.96112060547,
10667,727,115,36.529891967773,49.642715454102,
10668,727,125,47.655258178711,28.854797363281,
10669,727,104,203.59375,110.02409362793,
10670,727,112,53.977081298828,334.02310180664,
10671,727,112,48.418762207031,279.18286132812,
10672,727,112,92.10302734375,387.08157348633,
10673,727,115,39.514938354492,54.579223632812,
10674,727,125,49.507171630859,30.185821533203,
10675,727,100,122.25079345703,119.53436279297,
10676,727,104,205.72180175781,111.10604095459,
10677,727,112,53.926483154297,299.28076171875,
10678,727,112,42.779571533203,303.01821899414,
10679,727,112,86.291900634766,380.28128051758,
10680,727,115,43.708023071289,48.107269287109,
10681,727,125,52.995880126953,27.822555541992,
10682,728,104,212.09562683105,83.062347412109,
10683,728,112,55.234191894531,307.16796875,
10684,728,113,94.736999511719,561.94720458984,
10685,728,104,188.78302001953,105.93844604492,
10686,728,112,69.961975097656,328.0285949707,
10687,728,112,95.837646484375,603.27935791016,
10688,728,113,95.524871826172,561.95434570312,
10689,728,104,199.12393188477,111.59264373779,
10690,728,112,66.507354736328,300.03137207031,
10691,728,113,125.017578125,511.99514770508,
10692,728,104,206.39706420898,109.36627197266,
10693,728,112,69.715637207031,310.90686035156,
10694,728,113,123.17907714844,503.14935302734,
10695,728,104,210.39868164062,124.4879989624,
10696,728,112,45.770050048828,285.61218261719,
10697,728,113,113.35885620117,523.26672363281,
10698,728,100,167.70724487305,203.24234008789,
10699,728,104,128.23031616211,81.096992492676,
10700,728,112,78.509704589844,292.56066894531,
10701,728,113,146.30001831055,459.34860229492,
10702,728,113,88.637985229492,438.2467956543,
10703,728,100,158.60317993164,236.01403808594,
10704,728,112,52.276824951172,230.0947265625,
10705,728,113,141.44735717773,459.79776000977,
10706,728,100,165.89315795898,152.41845703125,
10707,728,104,170.84991455078,120.35967254639,
10708,728,112,74.114959716797,280.95278930664,
10709,728,113,151.53140258789,467.24761962891,
10710,728,113,85.8291015625,431.52615356445,
10711,728,113,71.1865234375,482.51727294922,
10712,728,104,224.44900512695,167.52494812012,
10713,728,112,71.4501953125,280.18939208984,
10714,728,113,88.079742431641,470.72134399414,
10715,729,113,62.282318115234,346.94448852539,
10716,729,104,180.93505859375,98.210372924805,
10717,729,112,67.144287109375,371.44180297852,
10718,729,112,72.905853271484,406.02554321289,
10719,729,115,49.449615478516,120.64994812012,
10720,729,125,51.432769775391,37.599250793457,
10721,729,104,221.86404418945,106.39208221436,
10722,729,112,76.67724609375,321.98004150391,
10723,729,112,61.831817626953,404.08026123047,
10724,729,115,74.122253417969,90.844024658203,
10725,729,115,54.520843505859,125.87286376953,
10726,729,125,53.865661621094,35.465133666992,
10727,729,104,238.49012756348,170.5366973877,
10728,729,112,48.553527832031,325.73306274414,
10729,729,115,27.251068115234,131.28817749023,
10730,729,117,74.759979248047,100.94328308105,
10731,729,125,53.500793457031,34.076675415039,
10732,729,104,248.34997558594,160.05888366699,
10733,729,112,84.861877441406,383.48901367188,
10734,729,112,45.385284423828,425.87786865234,
10735,729,112,44.256317138672,303.36151123047,
10736,729,115,69.010345458984,97.841918945312,
10737,729,115,47.193328857422,139.59652709961,
10738,729,125,54.235687255859,38.220352172852,
10739,729,104,225.95375061035,156.728515625,
10740,729,112,79.167053222656,376.41247558594,
10741,729,115,57.420928955078,98.135559082031,
10742,729,117,64.649871826172,90.674324035645,
10743,729,125,53.624053955078,36.933547973633,
10744,729,104,276.17056274414,158.15045166016,
10745,729,112,78.682739257812,382.95971679688,
10746,729,112,56.296691894531,308.72555541992,
10747,729,112,42.271881103516,306.90338134766,
10748,729,115,47.385559082031,122.16821289062,
10749,729,115,73.208251953125,91.121002197266,
10750,729,125,52.333404541016,38.554077148438,
10751,729,104,230.89288330078,138.67192077637,
10752,729,112,81.761688232422,391.01324462891,
10753,729,112,51.458770751953,307.99584960938,
10754,729,112,45.355163574219,292.78338623047,
10755,729,115,45.674957275391,122.19473266602,
10756,729,115,67.408660888672,89.175476074219,
10757,729,125,52.442230224609,37.897705078125,
10758,729,104,223.53271484375,137.83882141113,
10759,729,112,52.305114746094,314.40466308594,
10760,729,112,77.686874389648,380.71899414062,
10761,729,115,38.676208496094,124.58795166016,
10762,729,125,49.627014160156,36.440048217773,
10763,729,104,226.78302001953,127.46698760986,
10764,729,112,55.214477539062,294.05728149414,
10765,729,112,81.030715942383,355.48956298828,
10766,729,112,43.657684326172,289.13626098633,
10767,729,115,45.918121337891,120.5160369873,
10768,729,125,48.116760253906,38.894149780273,
10769,729,104,211.60708618164,101.0842590332,
10770,729,112,56.423828125,305.77310180664,
10771,729,112,59.819793701172,318.89318847656,
10772,729,115,50.204223632812,122.09741210938,
10773,729,115,75.512512207031,89.430740356445,
10774,729,125,50.563537597656,35.908966064453,
10775,730,100,61.780242919922,111.26412963867,
10776,730,104,200.83367919922,107.26235961914,
10777,730,112,96.868927001953,507.03085327148,
10778,730,112,41.169891357422,438.56301879883,
10779,730,117,47.128204345703,54.753067016602,
10780,730,124,65.762817382812,61.680541992188,
10781,730,104,239.93032836914,138.46348571777,
10782,730,112,109.73593139648,490.29919433594,
10783,730,112,38.004028320312,454.59307861328,
10784,730,100,94.202331542969,93.074615478516,
10785,730,104,234.18853759766,150.07304382324,
10786,730,112,111.13735961914,480.73803710938,
10787,730,104,162.55648803711,139.18583679199,
10788,730,112,96.843475341797,467.75326538086,
10789,730,115,91.474639892578,235.56188964844,
10790,730,124,94.828704833984,57.176040649414,
10791,730,112,100.0705871582,445.20281982422,
10792,730,115,109.67803955078,184.23452758789,
10793,730,124,85.509567260742,50.252639770508,
10794,730,104,186.63583374023,163.48728942871,
10795,730,113,97.316131591797,475.33291625977,
10796,730,115,79.147003173828,213.14889526367,
10797,730,124,91.263946533203,58.62939453125,
10798,730,104,224.23699951172,159.6703338623,
10799,730,112,103.59509277344,454.50204467773,
10800,730,100,81.245880126953,87.609710693359,
10801,730,104,225.72917175293,152.08805847168,
10802,730,113,101.46002197266,490.21438598633,
10803,730,100,87.12109375,95.998168945312,
10804,730,104,190.82794189453,152.5640411377,
10805,730,113,89.232528686523,445.95458984375,
10806,730,100,95.918823242188,82.120178222656,
10807,730,104,192.15222167969,138.94244384766,
10808,730,113,94.45783996582,441.49020385742,
10809,730,100,101.21084594727,88.398986816406,
10810,730,104,176.69747924805,133.17179870605,
10811,730,113,107.51284790039,469.16198730469,
10812,731,117,141.52456665039,103.60809326172,
10813,731,117,114.21865844727,83.398223876953,
10814,731,112,87.748352050781,389.31408691406,
10815,731,117,118.08825683594,83.700973510742,
10816,731,104,267.22143554688,172.59141540527,
10817,731,112,69.120269775391,372.28771972656,
10818,731,115,76.773345947266,103.86074829102,
10819,731,125,60.564483642578,35.583557128906,
10820,731,104,216.67343139648,150.76013183594,
10821,731,112,81.720245361328,377.81665039062,
