flid,uid,time,timestr,buid,x,y,deck,modelid,foid,flid:1,oid,height,width,ocr
650,athina,1664961899,"Oct 05, 2022 12:24:59",username_1373876832005,35.144252424824,33.411493487656,0,2,8365,650,100,82.944519042969,212.54516601562,
650,athina,1664961899,"Oct 05, 2022 12:24:59",username_1373876832005,35.144252424824,33.411493487656,0,2,8366,650,128,76.868591308594,144.33140563965,
650,athina,1664961899,"Oct 05, 2022 12:24:59",username_1373876832005,35.144252424824,33.411493487656,0,2,8367,650,128,68.211349487305,212.11880493164,
650,athina,1664961899,"Oct 05, 2022 12:24:59",username_1373876832005,35.144252424824,33.411493487656,0,2,8368,650,128,107.3825378418,124.04911804199,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8369,651,112,97.094146728516,407.09020996094,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8370,651,112,272.81457519531,597.70355224609,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8371,651,117,54.862487792969,71.309036254883,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8372,651,112,78.361968994141,391.98159790039,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8373,651,112,292.93817138672,559.21673583984,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8374,651,117,53.185302734375,60.058494567871,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8375,651,104,119.52844238281,132.20452880859,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8376,651,112,69.976104736328,341.32595825195,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8377,651,112,266.59317016602,555.35302734375,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8378,651,117,47.725158691406,56.465118408203,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8379,651,104,200.90037536621,126.60809326172,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8380,651,108,54.631591796875,328.4543762207,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8381,651,112,74.364227294922,375.47079467773,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8382,651,112,146.04110717773,556.16632080078,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8383,651,117,43.501586914062,57.313720703125,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8384,651,104,204.48434448242,130.05145263672,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8385,651,108,93.2578125,334.62664794922,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8386,651,112,99.739440917969,406.53051757812,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8387,651,112,91.180725097656,529.71923828125,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8388,651,117,48.54866027832,61.306350708008,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8389,651,104,185.21112060547,123.84455871582,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8390,651,108,103.0661315918,366.7724609375,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8391,651,112,108.69223022461,394.72290039062,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8392,651,117,50.013214111328,63.008415222168,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8393,651,104,189.07568359375,129.88970947266,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8394,651,108,127.70681762695,382.75994873047,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8395,651,112,123.64099121094,451.88403320312,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8396,651,117,54.645416259766,63.188064575195,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8397,651,104,171.75436401367,117.65850830078,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8398,651,108,120.05767822266,390.90014648438,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8399,651,112,66.830291748047,457.88226318359,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8400,651,117,56.830932617188,68.867988586426,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8401,651,128,64.441833496094,202.26986694336,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8402,651,104,189.61270141602,125.4130859375,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8403,651,108,129.82046508789,407.84991455078,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8404,651,112,55.208465576172,482.00576782227,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8405,651,117,56.019226074219,72.197479248047,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8406,651,124,55.161163330078,49.624771118164,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8407,651,104,172.47212219238,130.74630737305,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8408,651,108,131.88970947266,419.77084350586,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8409,651,117,36.686279296875,82.310180664062,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8410,651,104,145.3420715332,128.55473327637,
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2,8411,651,108,126.64923095703,420.79153442383,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8412,652,108,135.76574707031,378.49215698242,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8413,652,108,90.558197021484,214.09552001953,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8414,652,108,114.75936889648,460.01171875,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8415,652,108,100.08749389648,514.45806884766,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8416,652,128,20.77099609375,104.98774719238,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8417,652,108,155.88989257812,507.29626464844,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8418,652,108,167.62890625,540.38201904297,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8419,652,108,51.534057617188,163.10025024414,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8420,652,128,105.10166931152,125.16912078857,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8421,652,128,79.649993896484,193.0565032959,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8422,652,108,177.4372253418,566.29425048828,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8423,652,108,65.826843261719,159.63510131836,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8424,652,104,168.33462524414,126.51386260986,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8425,652,108,62.439758300781,164.74690246582,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8426,652,108,171.54824829102,548.76098632812,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8427,652,112,53.407196044922,219.29414367676,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8428,652,104,195.82487487793,119.1858215332,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8429,652,108,60.494415283203,165.72895812988,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8430,652,108,186.44215393066,567.24237060547,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8431,652,112,58.881439208984,228.17834472656,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8432,652,100,38.759857177734,71.886276245117,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8433,652,104,200.08126831055,130.39242553711,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8434,652,108,58.137634277344,166.24592590332,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8435,652,108,103.11294555664,215.20988464355,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8436,652,112,55.971099853516,232.83551025391,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8437,652,100,41.358367919922,75.582122802734,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8438,652,104,191.03863525391,131.16833496094,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8439,652,108,60.730895996094,160.87617492676,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8440,652,112,53.783782958984,220.82397460938,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8441,652,100,44.754241943359,73.186965942383,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8442,652,104,186.90835571289,118.17362213135,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8443,652,108,57.434204101562,170.54277038574,
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2,8444,652,112,56.621917724609,245.53300476074,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8445,653,112,269.86096191406,549.19262695312,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8446,653,112,285.56207275391,529.89892578125,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8447,653,117,109.36599731445,82.331382751465,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8448,653,124,113.51257324219,55.594909667969,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8449,653,112,254.30978393555,507.33630371094,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8450,653,117,111.25354003906,78.514556884766,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8451,653,124,113.18048095703,56.278686523438,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8452,653,112,157.74536132812,556.75732421875,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8453,653,117,104.61422729492,79.761657714844,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8454,653,124,104.69549560547,53.596984863281,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8455,653,112,90.863891601562,566.29724121094,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8456,653,117,112.90530395508,89.731147766113,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8457,653,124,112.54357910156,55.993057250977,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8458,653,117,115.03961181641,76.748115539551,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8459,653,112,70.099578857422,236.55381774902,
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2,8460,653,108,208.68090820312,570.64898681641,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8461,654,100,44.713134765625,87.528121948242,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8462,654,104,180.91754150391,44.874778747559,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8463,654,108,76.601867675781,239.4175567627,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8464,654,112,64.027801513672,278.96328735352,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8465,654,100,47.359313964844,83.65153503418,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8466,654,104,203.12896728516,72.492149353027,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8467,654,108,83.892227172852,236.92021179199,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8468,654,128,85.218872070312,148.31575012207,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8469,654,108,91.536315917969,264.00155639648,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8470,654,128,74.738861083984,169.63311767578,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8471,654,108,57.848205566406,301.48907470703,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8472,654,128,95.176940917969,207.19230651855,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8473,654,104,176.21408081055,108.14038848877,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8474,654,108,98.87744140625,259.52362060547,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8475,654,128,109.26065063477,134.54113769531,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8476,654,100,47.797210693359,84.232818603516,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8477,654,104,209.98823547363,114.10366821289,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8478,654,108,94.286407470703,259.0908203125,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8479,654,128,75.649505615234,160.29037475586,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8480,654,100,48.875961303711,97.72688293457,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8481,654,104,186.14083862305,124.29527282715,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8482,654,108,87.886581420898,257.17868041992,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8483,654,112,87.372650146484,348.39233398438,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8484,654,128,78.188934326172,196.91764831543,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8485,654,100,48.15234375,93.812072753906,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8486,654,104,195.95318603516,130.49345397949,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8487,654,108,99.559753417969,301.19274902344,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8488,654,112,78.857330322266,356.79541015625,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8489,654,100,49.658660888672,101.44915771484,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8490,654,104,196.90744018555,150.5983581543,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8491,654,112,83.949600219727,345.62564086914,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8492,654,100,45.497100830078,92.978759765625,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8493,654,104,172.40026855469,165.54780578613,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8494,654,112,82.939086914062,361.17611694336,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8495,654,100,50.371826171875,109.90948486328,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8496,654,104,165.10070800781,170.75877380371,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8497,654,112,79.698654174805,370.12231445312,
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2,8498,654,124,64.98583984375,42.00390625,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8499,655,100,50.473175048828,98.764083862305,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8500,655,104,191.52210998535,73.973876953125,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8501,655,108,106.92181396484,336.30795288086,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8502,655,128,72.105926513672,192.33473205566,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8503,655,100,48.562835693359,98.161331176758,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8504,655,104,145.5910949707,95.054229736328,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8505,655,108,115.33392333984,333.8349609375,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8506,655,100,51.787857055664,100.48893737793,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8507,655,104,166.63940429688,107.30654144287,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8508,655,108,128.70303344727,369.39346313477,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8509,655,112,74.858306884766,456.41567993164,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8510,655,100,52.265869140625,106.85368347168,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8511,655,104,163.15202331543,125.12522125244,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8512,655,108,65.519561767578,432.21002197266,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8513,655,112,152.3303527832,426.03787231445,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8514,655,104,103.0068359375,115.90419769287,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8515,655,112,169.81173706055,494.9111328125,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8516,655,117,104.14743041992,44.113544464111,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8517,655,124,104.8376159668,65.074081420898,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8518,655,112,177.59719848633,453.65093994141,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8519,655,124,90.659423828125,75.744201660156,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8520,655,100,37.868377685547,120.09365844727,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8521,655,104,169.02825927734,172.18617248535,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8522,655,112,190.39477539062,429.19299316406,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8523,655,100,48.717620849609,107.50439453125,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8524,655,104,192.79182434082,185.43125915527,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8525,655,100,50.853393554688,116.00350952148,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8526,655,104,192.18356323242,166.47978210449,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8527,655,108,105.13534545898,516.55303955078,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8528,655,125,50.077209472656,44.614624023438,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8529,655,100,50.058502197266,106.06759643555,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8530,655,104,187.84985351562,160.1861114502,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8531,655,108,155.42266845703,562.48864746094,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8532,655,125,49.590713500977,42.824493408203,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8533,655,100,48.585845947266,111.69961547852,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8534,655,104,201.43045043945,163.59994506836,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8535,655,108,160.89898681641,539.65783691406,
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2,8536,655,125,48.196624755859,44.205841064453,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8537,656,108,196.55583190918,582.09466552734,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8538,656,128,67.094665527344,168.85862731934,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8539,656,128,68.639526367188,138.70501708984,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8540,656,104,104.73153686523,126.99746704102,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8541,656,128,33.999389648438,289.87194824219,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8542,656,100,93.781555175781,90.896606445312,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8543,656,104,174.53262329102,132.16131591797,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8544,656,100,96.744750976562,87.915863037109,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8545,656,104,222.82827758789,147.32794189453,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8546,656,125,63.400604248047,48.72004699707,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8547,656,100,90.589660644531,88.850708007812,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8548,656,104,218.5260925293,146.42918395996,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8549,656,125,63.494506835938,52.967193603516,
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2,8550,656,100,87.164489746094,91.132568359375,
