flid,uid,time,timestr,buid,x,y,deck,modelid
535,athina,1664959531,"Oct 05, 2022 11:45:31",username_1373876832005,35.144722054562,33.410912454128,-1,2
536,athina,1664959549,"Oct 05, 2022 11:45:49",username_1373876832005,35.144702589519,33.410881608725,-1,2
537,athina,1664959563,"Oct 05, 2022 11:46:03",username_1373876832005,35.144712733274,33.41090708971,-1,2
538,athina,1664959579,"Oct 05, 2022 11:46:19",username_1373876832005,35.144691074984,33.4108594805,-1,2
539,athina,1664959594,"Oct 05, 2022 11:46:34",username_1373876832005,35.144644742672,33.410847745836,-1,2
540,athina,1664959606,"Oct 05, 2022 11:46:46",username_1373876832005,35.144672706556,33.410842381418,-1,2
541,athina,1664959660,"Oct 05, 2022 11:47:40",username_1373876832005,35.144646387607,33.410849422216,-1,2
542,athina,1664959705,"Oct 05, 2022 11:48:25",username_1373876832005,35.144659272927,33.410826288164,0,2
543,athina,1664959725,"Oct 05, 2022 11:48:45",username_1373876832005,35.14463706631,33.410843722522,0,2
544,athina,1664959740,"Oct 05, 2022 11:49:00",username_1373876832005,35.144683672782,33.410862833261,0,2
545,athina,1664959755,"Oct 05, 2022 11:49:15",username_1373876832005,35.144707524319,33.410908095539,0,2
546,athina,1664959776,"Oct 05, 2022 11:49:36",username_1373876832005,35.144727537672,33.410937599838,0,2
547,athina,1664959792,"Oct 05, 2022 11:49:52",username_1373876832005,35.144752485818,33.410970121622,0,2
548,athina,1664959807,"Oct 05, 2022 11:50:07",username_1373876832005,35.1447771598,33.411010354757,0,2
549,athina,1664959820,"Oct 05, 2022 11:50:20",username_1373876832005,35.14479635067,33.411037512124,0,2
550,athina,1664959844,"Oct 05, 2022 11:50:44",username_1373876832005,35.144808687656,33.411059305072,0,2
551,athina,1664959875,"Oct 05, 2022 11:51:15",username_1373876832005,35.144821298795,33.411090150476,0,2
552,athina,1664959885,"Oct 05, 2022 11:51:25",username_1373876832005,35.144823766191,33.411111608148,0,2
553,athina,1664959896,"Oct 05, 2022 11:51:36",username_1373876832005,35.144813074139,33.41112434864,0,2
554,athina,1664959907,"Oct 05, 2022 11:51:47",username_1373876832005,35.144793883273,33.411145806313,0,2
555,athina,1664959922,"Oct 05, 2022 11:52:02",username_1373876832005,35.14479580236,33.411110602319,0,2
556,athina,1664959934,"Oct 05, 2022 11:52:14",username_1373876832005,35.144773321626,33.4111347422,0,2
557,athina,1664959956,"Oct 05, 2022 11:52:36",username_1373876832005,35.144800462999,33.411131054163,0,2
558,athina,1664960019,"Oct 05, 2022 11:53:39",username_1373876832005,35.144771402538,33.411109596491,0,2
559,athina,1664960034,"Oct 05, 2022 11:53:54",username_1373876832005,35.144792786652,33.411089815199,0,2
560,athina,1664960049,"Oct 05, 2022 11:54:09",username_1373876832005,35.14475111504,33.411115296185,0,2
561,athina,1664960061,"Oct 05, 2022 11:54:21",username_1373876832005,35.144731101693,33.41113910079,0,2
562,athina,1664960076,"Oct 05, 2022 11:54:36",username_1373876832005,35.144722328717,33.411146476865,0,2
563,athina,1664960095,"Oct 05, 2022 11:54:55",username_1373876832005,35.144691897451,33.411179333925,0,2
564,athina,1664960108,"Oct 05, 2022 11:55:08",username_1373876832005,35.144674625645,33.411192409694,0,2
565,athina,1664960183,"Oct 05, 2022 11:56:23",username_1373876832005,35.144749470108,33.411123007536,0,2
566,athina,1664960193,"Oct 05, 2022 11:56:33",username_1373876832005,35.144769483451,33.41110792011,0,2
567,athina,1664960209,"Oct 05, 2022 11:56:49",username_1373876832005,35.144787303546,33.411087468266,0,2
568,athina,1664960257,"Oct 05, 2022 11:57:37",username_1373876832005,35.144671609933,33.411196768284,0,2
569,athina,1664960290,"Oct 05, 2022 11:58:10",username_1373876832005,35.144665578508,33.411209844053,0,2
570,athina,1664960307,"Oct 05, 2022 11:58:27",username_1373876832005,35.144691074984,33.411228954792,0,2
571,athina,1664960319,"Oct 05, 2022 11:58:39",username_1373876832005,35.144703960297,33.41125074774,0,2
572,athina,1664960332,"Oct 05, 2022 11:58:52",username_1373876832005,35.144734391559,33.411242365837,0,2
573,athina,1664960347,"Oct 05, 2022 11:59:07",username_1373876832005,35.144715748985,33.411264158785,0,2
574,athina,1664960363,"Oct 05, 2022 11:59:23",username_1373876832005,35.144699025496,33.411282934248,0,2
575,athina,1664960378,"Oct 05, 2022 11:59:38",username_1373876832005,35.144699573807,33.41126549989,0,2
576,athina,1664960426,"Oct 05, 2022 12:00:26",username_1373876832005,35.144650499943,33.411217555404,0,2
577,athina,1664960440,"Oct 05, 2022 12:00:40",username_1373876832005,35.144636792155,33.411230295897,0,2
578,athina,1664960466,"Oct 05, 2022 12:01:06",username_1373876832005,35.144627470857,33.411238342524,0,2
579,athina,1664960500,"Oct 05, 2022 12:01:40",username_1373876832005,35.144605812544,33.411258123815,0,2
580,athina,1664960514,"Oct 05, 2022 12:01:54",username_1373876832005,35.144587992409,33.411276899278,0,2
581,athina,1664960532,"Oct 05, 2022 12:02:12",username_1373876832005,35.144572639674,33.411263152957,0,2
582,athina,1664960543,"Oct 05, 2022 12:02:23",username_1373876832005,35.144561947589,33.411242365837,0,2
583,athina,1664960560,"Oct 05, 2022 12:02:40",username_1373876832005,35.144548513941,33.411227613688,0,2
584,athina,1664960576,"Oct 05, 2022 12:02:56",username_1373876832005,35.144537821853,33.411208167672,0,2
585,athina,1664960591,"Oct 05, 2022 12:03:11",username_1373876832005,35.144524936514,33.411188051105,0,2
586,athina,1664960617,"Oct 05, 2022 12:03:37",username_1373876832005,35.144517534297,33.411176986992,0,2
587,athina,1664960629,"Oct 05, 2022 12:03:49",username_1373876832005,35.144501633236,33.411152847111,0,2
588,athina,1664960641,"Oct 05, 2022 12:04:01",username_1373876832005,35.144488747891,33.411137759686,0,2
589,athina,1664960656,"Oct 05, 2022 12:04:16",username_1373876832005,35.144475040076,33.411112949252,0,2
590,athina,1664960669,"Oct 05, 2022 12:04:29",username_1373876832005,35.14448737711,33.411129042506,0,2
591,athina,1664960686,"Oct 05, 2022 12:04:46",username_1373876832005,35.14446188057,33.411090485752,0,2
592,athina,1664960700,"Oct 05, 2022 12:05:00",username_1373876832005,35.144453930035,33.411080092192,0,2
593,athina,1664960717,"Oct 05, 2022 12:05:17",username_1373876832005,35.144435561553,33.411063328385,0,2
594,athina,1664960729,"Oct 05, 2022 12:05:29",username_1373876832005,35.144429530111,33.411046229303,0,2
595,athina,1664960740,"Oct 05, 2022 12:05:40",username_1373876832005,35.144417193068,33.411061987281,0,2
596,athina,1664960890,"Oct 05, 2022 12:08:10",username_1373876832005,35.144590459812,33.411306738853,0,2
597,athina,1664960904,"Oct 05, 2022 12:08:24",username_1373876832005,35.144559480184,33.411316461861,0,2
598,athina,1664960919,"Oct 05, 2022 12:08:39",username_1373876832005,35.144569349801,33.411348648369,0,2
599,athina,1664960932,"Oct 05, 2022 12:08:52",username_1373876832005,35.144580316042,33.411315791309,0,2
600,athina,1664960945,"Oct 05, 2022 12:09:05",username_1373876832005,35.14453946679,33.411340937018,0,2
601,athina,1664960955,"Oct 05, 2022 12:09:15",username_1373876832005,35.144551803814,33.411373458803,0,2
602,athina,1664960984,"Oct 05, 2022 12:09:44",username_1373876832005,35.14453946679,33.411363735795,0,2
603,athina,1664961002,"Oct 05, 2022 12:10:02",username_1373876832005,35.144529048856,33.411358706653,0,2
604,athina,1664961016,"Oct 05, 2022 12:10:16",username_1373876832005,35.144510680392,33.411359041929,0,2
605,athina,1664961027,"Oct 05, 2022 12:10:27",username_1373876832005,35.144492586079,33.411373794079,0,2
606,athina,1664961059,"Oct 05, 2022 12:10:59",username_1373876832005,35.14447997489,33.411381840706,0,2
607,athina,1664961076,"Oct 05, 2022 12:11:16",username_1373876832005,35.144461606414,33.411404304206,0,2
608,athina,1664961090,"Oct 05, 2022 12:11:30",username_1373876832005,35.144469556949,33.411393240094,0,2
609,athina,1664961105,"Oct 05, 2022 12:11:45",username_1373876832005,35.144456123286,33.411405310035,0,2
610,athina,1664961119,"Oct 05, 2022 12:11:59",username_1373876832005,35.144449269376,33.411415368319,0,2
611,athina,1664961131,"Oct 05, 2022 12:12:11",username_1373876832005,35.144441867152,33.411422409117,0,2
612,athina,1664961143,"Oct 05, 2022 12:12:23",username_1373876832005,35.144436658179,33.411427102983,0,2
613,athina,1664961163,"Oct 05, 2022 12:12:43",username_1373876832005,35.144451462627,33.411440514028,0,2
614,athina,1664961183,"Oct 05, 2022 12:13:03",username_1373876832005,35.144462977196,33.411453589797,0,2
615,athina,1664961198,"Oct 05, 2022 12:13:18",username_1373876832005,35.144472298512,33.411467336118,0,2
616,athina,1664961209,"Oct 05, 2022 12:13:29",username_1373876832005,35.144498343361,33.411475047469,0,2
617,athina,1664961221,"Oct 05, 2022 12:13:41",username_1373876832005,35.14451150286,33.411469347775,0,2
618,athina,1664961235,"Oct 05, 2022 12:13:55",username_1373876832005,35.14446791201,33.411514610052,0,2
619,athina,1664961246,"Oct 05, 2022 12:14:06",username_1373876832005,35.144470379418,33.411495834589,0,2
620,athina,1664961305,"Oct 05, 2022 12:15:05",username_1373876832005,35.144427062702,33.411440514028,0,2
621,athina,1664961316,"Oct 05, 2022 12:15:16",username_1373876832005,35.144416096441,33.411447219551,0,2
622,athina,1664961329,"Oct 05, 2022 12:15:29",username_1373876832005,35.144402114457,33.411462306976,0,2
623,athina,1664961347,"Oct 05, 2022 12:15:47",username_1373876832005,35.144394712229,33.411468341947,0,2
624,athina,1664961362,"Oct 05, 2022 12:16:02",username_1373876832005,35.144383471807,33.411481082439,0,2
625,athina,1664961372,"Oct 05, 2022 12:16:12",username_1373876832005,35.144372231384,33.411484770477,0,2
626,athina,1664961385,"Oct 05, 2022 12:16:25",username_1373876832005,35.14438813247,33.411472700536,0,2
627,athina,1664961401,"Oct 05, 2022 12:16:41",username_1373876832005,35.144375247107,33.411529362202,0,2
628,athina,1664961416,"Oct 05, 2022 12:16:56",username_1373876832005,35.144377166204,33.411548808217,0,2
629,athina,1664961428,"Oct 05, 2022 12:17:08",username_1373876832005,35.144373602167,33.411520309746,0,2
630,athina,1664961441,"Oct 05, 2022 12:17:21",username_1373876832005,35.14436592578,33.41150790453,0,2
631,athina,1664961451,"Oct 05, 2022 12:17:31",username_1373876832005,35.144365103309,33.411496169865,0,2
632,athina,1664961468,"Oct 05, 2022 12:17:48",username_1373876832005,35.144359071862,33.41152433306,0,2
633,athina,1664961484,"Oct 05, 2022 12:18:04",username_1373876832005,35.144354959511,33.411567918956,0,2
634,athina,1664961502,"Oct 05, 2022 12:18:22",username_1373876832005,35.144318770812,33.411590382457,0,2
635,athina,1664961515,"Oct 05, 2022 12:18:35",username_1373876832005,35.144334671909,33.411559872329,0,2
636,athina,1664961527,"Oct 05, 2022 12:18:47",username_1373876832005,35.144315755087,33.411570601165,0,2
637,athina,1664961542,"Oct 05, 2022 12:19:02",username_1373876832005,35.144317948342,33.411549478769,0,2
638,athina,1664961554,"Oct 05, 2022 12:19:14",username_1373876832005,35.144345089867,33.411530703306,0,2
639,athina,1664961648,"Oct 05, 2022 12:20:48",username_1373876832005,35.14437415048,33.411490134895,0,2
640,athina,1664961691,"Oct 05, 2022 12:21:31",username_1373876832005,35.144385939217,33.411474712193,0,2
641,athina,1664961740,"Oct 05, 2022 12:22:20",username_1373876832005,35.144341525829,33.411522656679,0,2
642,athina,1664961756,"Oct 05, 2022 12:22:36",username_1373876832005,35.144334397752,33.411534056067,0,2
643,athina,1664961802,"Oct 05, 2022 12:23:22",username_1373876832005,35.144343719083,33.411524668336,0,2
644,athina,1664961814,"Oct 05, 2022 12:23:34",username_1373876832005,35.144329462929,33.411531038582,0,2
645,athina,1664961834,"Oct 05, 2022 12:23:54",username_1373876832005,35.144297386574,33.411561213434,0,2
646,athina,1664961847,"Oct 05, 2022 12:24:07",username_1373876832005,35.144286146139,33.411548472941,0,2
647,athina,1664961857,"Oct 05, 2022 12:24:17",username_1373876832005,35.144276824801,33.41153472662,0,2
648,athina,1664961872,"Oct 05, 2022 12:24:32",username_1373876832005,35.144277921429,33.411537744105,0,2
649,athina,1664961889,"Oct 05, 2022 12:24:49",username_1373876832005,35.144266406834,33.411519303918,0,2
650,athina,1664961899,"Oct 05, 2022 12:24:59",username_1373876832005,35.144252424824,33.411493487656,0,2
651,athina,1664961916,"Oct 05, 2022 12:25:16",username_1373876832005,35.144240087754,33.411483094096,0,2
652,athina,1664961926,"Oct 05, 2022 12:25:26",username_1373876832005,35.144231588883,33.411464318633,0,2
653,athina,1664961936,"Oct 05, 2022 12:25:36",username_1373876832005,35.144233233826,33.411473035812,0,2
654,athina,1664961949,"Oct 05, 2022 12:25:49",username_1373876832005,35.14421925181,33.411445878446,0,2
655,athina,1664961961,"Oct 05, 2022 12:26:01",username_1373876832005,35.144204995634,33.411428108811,0,2
656,athina,1664961975,"Oct 05, 2022 12:26:15",username_1373876832005,35.144193481029,33.411403298378,0,2
657,athina,1664961985,"Oct 05, 2022 12:26:25",username_1373876832005,35.144175386646,33.411387205124,0,2
658,athina,1664961995,"Oct 05, 2022 12:26:35",username_1373876832005,35.144166339453,33.411368764937,0,2
659,athina,1664962012,"Oct 05, 2022 12:26:52",username_1373876832005,35.144149341693,33.411338590086,0,2
660,athina,1664962128,"Oct 05, 2022 12:28:48",username_1373876832005,35.144175660803,33.411383852363,0,2
661,athina,1664962144,"Oct 05, 2022 12:29:04",username_1373876832005,35.144161130462,33.411320149899,0,2
662,athina,1664962160,"Oct 05, 2022 12:29:20",username_1373876832005,35.14416030799,33.411318473518,0,2
663,athina,1664962366,"Oct 05, 2022 12:32:46",username_1373876832005,35.144145503489,33.4113355726,1,2
664,athina,1664962379,"Oct 05, 2022 12:32:59",username_1373876832005,35.144140294498,33.411320820451,1,2
665,athina,1664962390,"Oct 05, 2022 12:33:10",username_1373876832005,35.144124941678,33.41132953763,1,2
666,athina,1664962399,"Oct 05, 2022 12:33:19",username_1373876832005,35.144127683253,33.411344960332,1,2
667,athina,1664962410,"Oct 05, 2022 12:33:30",username_1373876832005,35.144131795616,33.411346301436,1,2
668,athina,1664962420,"Oct 05, 2022 12:33:40",username_1373876832005,35.144142487757,33.411366082728,1,2
669,athina,1664962431,"Oct 05, 2022 12:33:51",username_1373876832005,35.144152357425,33.411382846534,1,2
670,athina,1664962443,"Oct 05, 2022 12:34:03",username_1373876832005,35.144162775407,33.411399610341,1,2
671,athina,1664962467,"Oct 05, 2022 12:34:27",username_1373876832005,35.144150438323,33.411388210952,1,2
672,athina,1664962614,"Oct 05, 2022 12:36:54",username_1373876832005,35.144168806869,33.411299027503,0,2
673,athina,1664962710,"Oct 05, 2022 12:38:30",username_1373876832005,35.144232959668,33.411471024156,0,2
674,athina,1664962721,"Oct 05, 2022 12:38:41",username_1373876832005,35.144211027093,33.411433137953,0,2
675,athina,1664962735,"Oct 05, 2022 12:38:55",username_1373876832005,35.14418114395,33.411390893161,0,2
676,athina,1664962749,"Oct 05, 2022 12:39:09",username_1373876832005,35.144228298997,33.411461636424,0,2
677,athina,1664962761,"Oct 05, 2022 12:39:21",username_1373876832005,35.144257633809,33.411505892873,0,2
678,athina,1664962771,"Oct 05, 2022 12:39:31",username_1373876832005,35.144276276487,33.411533720791,0,2
679,athina,1664962998,"Oct 05, 2022 12:43:18",username_1373876832005,35.144498891674,33.411367759109,0,2
680,athina,1664963011,"Oct 05, 2022 12:43:31",username_1373876832005,35.14448957036,33.411373458803,0,2
681,athina,1664963024,"Oct 05, 2022 12:43:44",username_1373876832005,35.144537821853,33.411356024444,0,2
682,athina,1666165227,"Oct 19, 2022 10:40:27",username_1373876832005,35.144654063968,33.41082058847,1,2
683,athina,1666165248,"Oct 19, 2022 10:40:48",username_1373876832005,35.144688059272,33.410858809948,1,2
684,athina,1666165268,"Oct 19, 2022 10:41:08",username_1373876832005,35.144723425339,33.410911783576,1,2
685,athina,1666165288,"Oct 19, 2022 10:41:28",username_1373876832005,35.144730279227,33.410925865173,1,2
686,athina,1666165397,"Oct 19, 2022 10:43:17",username_1373876832005,35.144755227371,33.41095905751,1,2
687,athina,1666165413,"Oct 19, 2022 10:43:33",username_1373876832005,35.144770305917,33.410988226533,1,2
688,athina,1666165437,"Oct 19, 2022 10:43:57",username_1373876832005,35.144789222633,33.411009684205,1,2
689,athina,1666165449,"Oct 19, 2022 10:44:09",username_1373876832005,35.144798818068,33.411027789116,1,2
690,athina,1666165512,"Oct 19, 2022 10:45:12",username_1373876832005,35.144813348294,33.411055952311,1,2
691,athina,1666165528,"Oct 19, 2022 10:45:28",username_1373876832005,35.144812799984,33.411054611206,1,2
692,athina,1666165553,"Oct 19, 2022 10:45:53",username_1373876832005,35.14479114172,33.411087468266,1,2
693,athina,1666165597,"Oct 19, 2022 10:46:37",username_1373876832005,35.144805123638,33.411083444953,1,2
694,athina,1666165612,"Oct 19, 2022 10:46:52",username_1373876832005,35.144790319254,33.411094509065,1,2
695,athina,1666165632,"Oct 19, 2022 10:47:12",username_1373876832005,35.144788948478,33.411093503237,1,2
696,athina,1666165699,"Oct 19, 2022 10:48:19",username_1373876832005,35.144750292574,33.411123007536,1,2
697,athina,1666165713,"Oct 19, 2022 10:48:33",username_1373876832005,35.144748921797,33.411125354469,1,2
698,athina,1666165729,"Oct 19, 2022 10:48:49",username_1373876832005,35.144749744263,33.411127701402,1,2
699,athina,1666165777,"Oct 19, 2022 10:49:37",username_1373876832005,35.144788400168,33.411131724715,1,2
700,athina,1666165800,"Oct 19, 2022 10:50:00",username_1373876832005,35.14479059341,33.411135077477,1,2
701,athina,1666165829,"Oct 19, 2022 10:50:29",username_1373876832005,35.144714926518,33.411155194044,1,2
702,athina,1666165844,"Oct 19, 2022 10:50:44",username_1373876832005,35.144730553382,33.411145806313,1,2
703,athina,1666165864,"Oct 19, 2022 10:51:04",username_1373876832005,35.144676818891,33.411196768284,1,2
704,athina,1666165878,"Oct 19, 2022 10:51:18",username_1373876832005,35.144671884089,33.411197774112,1,2
705,athina,1666165901,"Oct 19, 2022 10:51:41",username_1373876832005,35.144682302004,33.411225937307,1,2
706,athina,1666165913,"Oct 19, 2022 10:51:53",username_1373876832005,35.144711636652,33.411272875965,1,2
707,athina,1666165929,"Oct 19, 2022 10:52:09",username_1373876832005,35.144736036492,33.411249741912,1,2
708,athina,1666165944,"Oct 19, 2022 10:52:24",username_1373876832005,35.144688881739,33.411292657256,1,2
709,athina,1666165982,"Oct 19, 2022 10:53:02",username_1373876832005,35.14469628394,33.411243371665,1,2
710,athina,1666166006,"Oct 19, 2022 10:53:26",username_1373876832005,35.144695735629,33.411176986992,1,2
711,athina,1666166045,"Oct 19, 2022 10:54:05",username_1373876832005,35.144651048255,33.411218561232,1,2
712,athina,1666166064,"Oct 19, 2022 10:54:24",username_1373876832005,35.144649951632,33.411222249269,1,2
713,athina,1666166087,"Oct 19, 2022 10:54:47",username_1373876832005,35.144638437089,33.411231301725,1,2
714,athina,1666166120,"Oct 19, 2022 10:55:20",username_1373876832005,35.144581412665,33.411293327808,1,2
715,athina,1666166135,"Oct 19, 2022 10:55:35",username_1373876832005,35.144612940597,33.411252759397,1,2
716,athina,1666166155,"Oct 19, 2022 10:55:55",username_1373876832005,35.144570994738,33.411331549287,1,2
717,athina,1666166169,"Oct 19, 2022 10:56:09",username_1373876832005,35.144565511617,33.411338590086,1,2
718,athina,1666166181,"Oct 19, 2022 10:56:21",username_1373876832005,35.144566334085,33.411338590086,1,2
719,athina,1666166195,"Oct 19, 2022 10:56:35",username_1373876832005,35.144546046536,33.411310426891,1,2
720,athina,1666166215,"Oct 19, 2022 10:56:55",username_1373876832005,35.144554271219,33.411349989474,1,2
721,athina,1666166248,"Oct 19, 2022 10:57:28",username_1373876832005,35.144533709511,33.411290310323,1,2
722,athina,1666166264,"Oct 19, 2022 10:57:44",username_1373876832005,35.144515615204,33.411263488233,1,2
723,athina,1666166277,"Oct 19, 2022 10:57:57",username_1373876832005,35.144513421954,33.411263823509,1,2
724,athina,1666166304,"Oct 19, 2022 10:58:24",username_1373876832005,35.144493682704,33.411229625344,1,2
725,athina,1666166320,"Oct 19, 2022 10:58:40",username_1373876832005,35.144495053486,33.411230966449,1,2
726,athina,1666166354,"Oct 19, 2022 10:59:14",username_1373876832005,35.144475314232,33.411204479635,1,2
727,athina,1666166385,"Oct 19, 2022 10:59:45",username_1373876832005,35.144469282792,33.411191739142,1,2
728,athina,1666166411,"Oct 19, 2022 11:00:11",username_1373876832005,35.144447898593,33.41115988791,1,2
729,athina,1666166424,"Oct 19, 2022 11:00:24",username_1373876832005,35.14444817275,33.411162905395,1,2
730,athina,1666166457,"Oct 19, 2022 11:00:57",username_1373876832005,35.144414725659,33.411111272871,1,2
731,athina,1666166475,"Oct 19, 2022 11:01:15",username_1373876832005,35.144435287397,33.411143794656,1,2
732,athina,1666166488,"Oct 19, 2022 11:01:28",username_1373876832005,35.144434190771,33.41113910079,1,2
733,athina,1666166515,"Oct 19, 2022 11:01:55",username_1373876832005,35.144400743674,33.411091156304,1,2
734,athina,1666166527,"Oct 19, 2022 11:02:07",username_1373876832005,35.144398824578,33.411085791886,1,2
735,athina,1666166549,"Oct 19, 2022 11:02:29",username_1373876832005,35.144416644754,33.411057628691,1,2
736,athina,1666166620,"Oct 19, 2022 11:03:40",username_1373876832005,35.144550158878,33.411344625056,1,2
737,athina,1666166650,"Oct 19, 2022 11:04:10",username_1373876832005,35.144523565733,33.411357365549,1,2
738,athina,1666166672,"Oct 19, 2022 11:04:32",username_1373876832005,35.144499714142,33.411366418004,1,2
739,athina,1666166687,"Oct 19, 2022 11:04:47",username_1373876832005,35.144487651266,33.411377817392,1,2
740,athina,1666166698,"Oct 19, 2022 11:04:58",username_1373876832005,35.144466541229,33.411401286721,1,2
741,athina,1666166712,"Oct 19, 2022 11:05:12",username_1373876832005,35.144466541229,33.411401621997,1,2
742,athina,1666166731,"Oct 19, 2022 11:05:31",username_1373876832005,35.144436932336,33.411428779364,1,2
743,athina,1666166753,"Oct 19, 2022 11:05:53",username_1373876832005,35.144433916614,33.411436490715,1,2
744,athina,1666166769,"Oct 19, 2022 11:06:09",username_1373876832005,35.144444608716,33.411447554827,1,2
745,athina,1666166784,"Oct 19, 2022 11:06:24",username_1373876832005,35.144443786247,33.411455266178,1,2
746,athina,1666166803,"Oct 19, 2022 11:06:43",username_1373876832005,35.144462703039,33.411477729678,1,2
747,athina,1666166819,"Oct 19, 2022 11:06:59",username_1373876832005,35.144497520892,33.411490470171,1,2
748,athina,1666166838,"Oct 19, 2022 11:07:18",username_1373876832005,35.144470653574,33.411508575082,1,2
749,athina,1666166853,"Oct 19, 2022 11:07:33",username_1373876832005,35.14445886485,33.411524668336,1,2
750,athina,1666166908,"Oct 19, 2022 11:08:28",username_1373876832005,35.14441938632,33.411450907588,1,2
751,athina,1666166931,"Oct 19, 2022 11:08:51",username_1373876832005,35.144409516684,33.4114619717,1,2
752,athina,1666166948,"Oct 19, 2022 11:09:08",username_1373876832005,35.144390599879,33.411477394402,1,2
753,athina,1666166958,"Oct 19, 2022 11:09:18",username_1373876832005,35.144392244819,33.411466665566,1,2
754,athina,1666166971,"Oct 19, 2022 11:09:31",username_1373876832005,35.144361539272,33.411504551768,1,2
755,athina,1666166989,"Oct 19, 2022 11:09:49",username_1373876832005,35.144366199936,33.411495834589,1,2
756,athina,1666167009,"Oct 19, 2022 11:10:09",username_1373876832005,35.144326721361,33.411553166807,1,2
757,athina,1666167018,"Oct 19, 2022 11:10:18",username_1373876832005,35.144340155045,33.411554843187,1,2
758,athina,1666167029,"Oct 19, 2022 11:10:29",username_1373876832005,35.1443302854,33.411561213434,1,2
759,athina,1666167038,"Oct 19, 2022 11:10:38",username_1373876832005,35.144325898891,33.411567248404,1,2
760,athina,1666167049,"Oct 19, 2022 11:10:49",username_1373876832005,35.144323157322,33.411580659449,1,2
761,athina,1666167072,"Oct 19, 2022 11:11:12",username_1373876832005,35.144284501197,33.411578647792,1,2
762,athina,1666167090,"Oct 19, 2022 11:11:30",username_1373876832005,35.144319593283,33.411566913128,1,2
763,athina,1666167118,"Oct 19, 2022 11:11:58",username_1373876832005,35.144286694453,33.411578647792,1,2
764,athina,1666167135,"Oct 19, 2022 11:12:15",username_1373876832005,35.144262294479,33.411548137665,1,2
765,athina,1666167150,"Oct 19, 2022 11:12:30",username_1373876832005,35.144264487735,33.411553837359,1,2
766,athina,1666167169,"Oct 19, 2022 11:12:49",username_1373876832005,35.144249683253,33.411533385515,1,2
767,athina,1666167188,"Oct 19, 2022 11:13:08",username_1373876832005,35.14422994394,33.411499522626,1,2
768,athina,1666167203,"Oct 19, 2022 11:13:23",username_1373876832005,35.144218155181,33.411483094096,1,2
769,athina,1666167220,"Oct 19, 2022 11:13:40",username_1373876832005,35.144198964174,33.411449231207,1,2
770,athina,1666167231,"Oct 19, 2022 11:13:51",username_1373876832005,35.144187449568,33.411440514028,1,2
771,athina,1666167253,"Oct 19, 2022 11:14:13",username_1373876832005,35.144179499006,33.41142039746,1,2
772,athina,1666167376,"Oct 19, 2022 11:16:16",username_1373876832005,35.144143584387,33.41133389622,2,2
773,athina,1666167387,"Oct 19, 2022 11:16:27",username_1373876832005,35.144138649553,33.411343954504,2,2
774,athina,1666167401,"Oct 19, 2022 11:16:41",username_1373876832005,35.144153728212,33.411317132413,2,2
775,athina,1666167437,"Oct 19, 2022 11:17:17",username_1373876832005,35.144157018101,33.411385193467,2,2
776,athina,1666167452,"Oct 19, 2022 11:17:32",username_1373876832005,35.144169903499,33.411405980587,2,2
777,athina,1666167470,"Oct 19, 2022 11:17:50",username_1373876832005,35.144186901253,33.411435820162,2,2
778,athina,1666167480,"Oct 19, 2022 11:18:00",username_1373876832005,35.144202528219,33.411451242864,2,2
779,athina,1666167511,"Oct 19, 2022 11:18:31",username_1373876832005,35.144226928211,33.411494158208,2,2
780,athina,1666167521,"Oct 19, 2022 11:18:41",username_1373876832005,35.144220896753,33.41148275882,2,2
781,athina,1666167536,"Oct 19, 2022 11:18:56",username_1373876832005,35.144248312468,33.411516621709,2,2
782,athina,1666167549,"Oct 19, 2022 11:19:09",username_1373876832005,35.144259827065,33.411544449627,2,2
783,athina,1666167562,"Oct 19, 2022 11:19:22",username_1373876832005,35.144271067504,33.411558195949,2,2
784,athina,1666167578,"Oct 19, 2022 11:19:38",username_1373876832005,35.144288065238,33.411583676934,2,2
785,athina,1666167632,"Oct 19, 2022 11:20:32",username_1373876832005,35.144318770812,33.411572612822,2,2
786,athina,1666167644,"Oct 19, 2022 11:20:44",username_1373876832005,35.144326173047,33.41157361865,2,2
787,athina,1666167656,"Oct 19, 2022 11:20:56",username_1373876832005,35.144318770812,33.411583676934,2,2
788,athina,1666167670,"Oct 19, 2022 11:21:10",username_1373876832005,35.144347283121,33.411583006382,2,2
789,athina,1666167682,"Oct 19, 2022 11:21:22",username_1373876832005,35.144334946066,33.411583006382,2,2
790,athina,1666167693,"Oct 19, 2022 11:21:33",username_1373876832005,35.144349476376,33.411562554538,2,2
791,athina,1666167707,"Oct 19, 2022 11:21:47",username_1373876832005,35.144347283121,33.411548472941,2,2
792,athina,1666167738,"Oct 19, 2022 11:22:18",username_1373876832005,35.144360716802,33.411514610052,2,2
793,athina,1666167751,"Oct 19, 2022 11:22:31",username_1373876832005,35.14437250554,33.411499857903,2,2
794,athina,1666167821,"Oct 19, 2022 11:23:41",username_1373876832005,35.144385939217,33.411486446857,2,2
795,athina,1666167831,"Oct 19, 2022 11:23:51",username_1373876832005,35.144414177346,33.411461636424,2,2
796,athina,1666167856,"Oct 19, 2022 11:24:16",username_1373876832005,35.144441867152,33.411448225379,2,2
797,athina,1666167869,"Oct 19, 2022 11:24:29",username_1373876832005,35.144451462627,33.411461636424,2,2
